,condition,competition_group,subgroup,electric_utility,gas_utility,building_type,count,measure_life_(yrs),measure_name,sector,program,market,baseline_condition,efficient_condition,complementary_condition,electric_end_use,incremental_cost_(usd),annual_oandm_savings_(usd),annual_energy_saved_(kwh),water_savings_(gallons),energy_impact_1,energy_impact_1_fuel_type,energy_impact_1_units,energy_impact_2,energy_impact_2_fuel_type,energy_impact_2_units,energy_impact_3,energy_impact_3_fuel_type,energy_impact_3_units,energy_impact_1_end_use,energy_impact_2_end_use,energy_impact_3_end_use,measure_incremental_cost,demand_ratio,deferred_replacement_credit_value,measure_water_savings,measure_electric_energy_savings,measure_natural_gas_savings,measure_fuel_oil_savings,measure_propane_savings,measure_gasoline_savings,measure_diesel_savings,electric_energy_savings_value,electric_demand_savings_value,natural_gas_savings_value,fuel_oil_savings_value,propane_savings_value,diesel_transportation_savings_value,gasoline_transportation_savings_value,other_fuel_savings_value,annual_oandm_savings,o_and_m_savings_value,water_savings_value,electric_incentive_pct,natural_gas_incentive_pct,nonutility_incentive_pct,electric_utility_incentive_value,natural_gas_utility_incentive_value,nonutility_incentive_value,total_incentive_value,electric_utility_nonmeasure_program_cost,natural_gas_utility_nonmeasure_program_costs,nonutility_nonmeasure_program_costs,risk_discount_value,electric_carbon_savings_value,electric_n2o_savings_value,electric_ch4_savings_value,natural_gas_carbon_savings_value,fuel_oil_carbon_savings_value,propane_carbon_savings_value,diesel_transportation_carbon_savings_value,gasoline_transportation_carbon_savings_value,natural_gas_n2o_savings_value,fuel_oil_n2o_savings_value,propane_n2o_savings_value,diesel_transportation_n2o_savings_value,gasoline_transportation_n2o_savings_value,natural_gas_ch4_savings_value,fuel_oil_ch4_savings_value,propane_ch4_savings_value,diesel_transportation_ch4_savings_value,gasoline_transportation_ch4_savings_value,end_use_fuel_externalities,other_nonresource_benefits,electric_customer_bill_savings,natural_gas_customer_bill_savings,heating_oil_customer_bill_savings,EUCT_cost,EUCT_benefit,EUCT_BCR,GUCT_cost,GUCT_benefit,GUCT_BCR,EGUCT_cost,EGUCT_benefit,EGUCT_BCR,TRC_cost,TRC_benefit,TRC_BCR,SCT_cost,SCT_benefit,SCT_BCR,RIM_cost,RIM_benefit,RIM_BCR,PCT_cost,PCT_benefit,PCT_BCR
23,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_2,single_family,10000.0,10,furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRNC,NC,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,8.786108921879103,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3602.464145174277,2.1443238959370694,1680.0,3645.1902102037116,2.169756077502209,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4691.160798705551,6.701658283865073
24,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_2,single_family,10000.0,10,furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRROB,ROB,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,8.786108921879103,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3602.464145174277,2.1443238959370694,1680.0,3645.1902102037116,2.169756077502209,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4691.160798705551,6.701658283865073
25,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_2,single_family,10000.0,10,furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRRENO,RENO,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,8.786108921879103,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3602.464145174277,2.1443238959370694,1680.0,3645.1902102037116,2.169756077502209,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4691.160798705551,6.701658283865073
26,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,none,single_family,27500.0,10,furnace_natural_gas_existing_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRNC,Ret_ER,furnace_natural_gas_existing_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,0.25590608510327484,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3593.933942337501,2.1392463942485125,1680.0,3636.6600073669356,2.164678575813652,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4682.630595868775,6.689472279812536
27,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,none,single_family,27500.0,10,furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRNC,NC,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,0.25590608510327484,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3593.933942337501,2.1392463942485125,1680.0,3636.6600073669356,2.164678575813652,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4682.630595868775,6.689472279812536
28,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,none,single_family,27500.0,10,furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRROB,ROB,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,0.25590608510327484,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3593.933942337501,2.1392463942485125,1680.0,3636.6600073669356,2.164678575813652,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4682.630595868775,6.689472279812536
29,furnace_natural_gas_efficient_residential,heating_cooling,gas_furnace,test_utility_1,none,single_family,27500.0,10,furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRRENO,RENO,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,,700.0,0.0,715.0,0.0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700.0,0.03424657534246575,1.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,210.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36303251471741,0.25590608510327484,52.71665353127462,7914.526916828697,0.0,560.0,83.34799885974954,0.14883571224955275,560.0,3495.310037392648,6.241625066772586,1120.0,3578.658036252398,3.1952303895110696,1680.0,3593.933942337501,2.1392463942485125,1680.0,3636.6600073669356,2.164678575813652,1172.7166535312745,4138.658036252398,3.5291202046036494,700.0,4682.630595868775,6.689472279812536
30,furnace_natural_gas_baseline_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_1,single_family,2500.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,furnace_natural_gas_baseline_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_2,single_family,5000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,furnace_natural_gas_baseline_residential,heating_cooling,gas_furnace,test_utility_1,none,single_family,13750.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,furnace_natural_gas_existing_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_1,single_family,2500.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,furnace_natural_gas_existing_residential,heating_cooling,gas_furnace,test_utility_1,test_utility_2,single_family,5000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,furnace_natural_gas_existing_residential,heating_cooling,gas_furnace,test_utility_1,none,single_family,13750.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_1,single_family,25000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,unknown,1300.0,0.0,0.0,0.0,700.0,electricity,kWh,,,,,,,refrigeration,,,1300.0,0.03424657534246575,1.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,390.0,390.0,390.0,26.02,472.2129077576627,1.0025910082696121,25.255259910807336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.4707586767397,0.25590608510327484,1230.0552490630746,0.0,0.0,1040.0,1944.7866400608223,1.8699871539046369,1040.0,0.0,0.0,2080.0,1944.7866400608223,0.9349935769523184,3120.0,1972.0625461459256,0.6320713288929248,3120.0,2969.0040634994048,0.9516038665062195,3310.0552490630744,2984.7866400608223,0.9017331782923198,1300.0,5126.097795209001,3.9431521501607696
37,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_1,single_family,25000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,0.25590608510327484,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1260.4958889813465,1.1671258231308763,1080.0,1901.3868644228687,1.7605433929841376,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2717.2256919504657,6.03827931544548
38,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_1,single_family,25000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,0.25590608510327484,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1260.4958889813465,1.1671258231308763,1080.0,1901.3868644228687,1.7605433929841376,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2717.2256919504657,6.03827931544548
39,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_1,single_family,25000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,0.25590608510327484,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1260.4958889813465,1.1671258231308763,1080.0,1901.3868644228687,1.7605433929841376,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2717.2256919504657,6.03827931544548
40,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_2,single_family,50000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,unknown,1300.0,0.0,0.0,0.0,700.0,electricity,kWh,,,,,,,refrigeration,,,1300.0,0.03424657534246575,1.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,390.0,390.0,390.0,26.02,472.2129077576627,1.0025910082696121,25.255259910807336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.4707586767397,8.786108921879103,1230.0552490630746,0.0,0.0,1040.0,1944.7866400608223,1.8699871539046369,1040.0,0.0,0.0,2080.0,1944.7866400608223,0.9349935769523184,3120.0,1980.5927489827013,0.6348053682636863,3120.0,2977.5342663361807,0.954337905876981,3310.0552490630744,2984.7866400608223,0.9017331782923198,1300.0,5134.627998045777,3.9497138446505975
41,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_2,single_family,50000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,8.786108921879103,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1269.0260918181223,1.175024159090854,1080.0,1909.9170672596447,1.7684417289441154,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2725.7558947872417,6.057235321749426
42,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_2,single_family,50000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,8.786108921879103,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1269.0260918181223,1.175024159090854,1080.0,1909.9170672596447,1.7684417289441154,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2725.7558947872417,6.057235321749426
43,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,test_utility_2,single_family,50000.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,8.786108921879103,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1269.0260918181223,1.175024159090854,1080.0,1909.9170672596447,1.7684417289441154,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2725.7558947872417,6.057235321749426
44,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,none,single_family,137500.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,unknown,1300.0,0.0,0.0,0.0,700.0,electricity,kWh,,,,,,,refrigeration,,,1300.0,0.03424657534246575,1.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,390.0,390.0,390.0,26.02,472.2129077576627,1.0025910082696121,25.255259910807336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.4707586767397,0.25590608510327484,1230.0552490630746,0.0,0.0,1040.0,1944.7866400608223,1.8699871539046369,1040.0,0.0,0.0,2080.0,1944.7866400608223,0.9349935769523184,3120.0,1972.0625461459256,0.6320713288929248,3120.0,2969.0040634994048,0.9516038665062195,3310.0552490630744,2984.7866400608223,0.9017331782923198,1300.0,5126.097795209001,3.9431521501607696
45,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,none,single_family,137500.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,0.25590608510327484,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1260.4958889813465,1.1671258231308763,1080.0,1901.3868644228687,1.7605433929841376,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2717.2256919504657,6.03827931544548
46,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,none,single_family,137500.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,0.25590608510327484,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1260.4958889813465,1.1671258231308763,1080.0,1901.3868644228687,1.7605433929841376,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2717.2256919504657,6.03827931544548
47,refrigerator_electricity_efficient_residential,refrigeration,full_size,test_utility_1,none,single_family,137500.0,10,refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,unknown,450.0,0.0,0.0,0.0,450.0,electricity,kWh,,,,,,,refrigeration,,,450.0,0.03424657534246575,1.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,135.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.44548772076115,0.25590608510327484,790.7498029691194,0.0,0.0,360.0,1250.2199828962432,3.472833285822898,360.0,0.0,0.0,720.0,1250.2199828962432,1.736416642911449,1080.0,1260.4958889813465,1.1671258231308763,1080.0,1901.3868644228687,1.7605433929841376,1510.7498029691194,1610.2199828962432,1.0658415971536996,450.0,2717.2256919504657,6.03827931544548
48,refrigerator_electricity_baseline_residential,refrigeration,full_size,test_utility_1,test_utility_1,single_family,25000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,refrigerator_electricity_baseline_residential,refrigeration,full_size,test_utility_1,test_utility_2,single_family,50000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,refrigerator_electricity_baseline_residential,refrigeration,full_size,test_utility_1,none,single_family,137500.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
